SalaryID,EmployeeID,BasicPay,Allowances,Deductions,NetPay,PaymentDate
6917,6917,49703.66,8163.87,9959.23,47908.3,2020-12-29
6918,6918,67063.8,22417.27,19187.08,70293.99,2017-12-17
6919,6919,28564.06,6758.62,9796.96,25525.72,2013-11-14
6920,6920,34021.98,13807.22,7806.98,40022.22,2018-12-13
6921,6921,66885.51,21577.71,6856.86,81606.36,2014-01-14
6922,6922,69494.92,22799.62,16831.3,75463.24,2010-06-23
6923,6923,41474.29,6943.72,5252.07,43165.94,2013-06-18
6924,6924,50696.54,16575.95,7777.67,59494.82,2014-07-26
6925,6925,57366.72,6093.58,6654.15,56806.15,2020-08-19
6926,6926,20402.61,8650.58,5898.1,23155.09,2016-04-13
6927,6927,73151.75,12443.67,9852.67,75742.75,2013-01-27
6928,6928,89874.9,12312.02,5571.15,96615.77,2022-07-24
6929,6929,34306.79,5531.61,8663.48,31174.92,2012-12-27
6930,6930,74740.06,28816.38,9356.1,94200.34,2016-10-31
6931,6931,57040.05,27094.48,18843.27,65291.26,2019-09-24
6932,6932,83017.02,21855.05,5240.67,99631.4,2017-08-27
6933,6933,33224.57,10121.26,5170.29,38175.54,2019-01-25
6934,6934,24005.26,8339.39,7465.22,24879.43,2021-12-15
6935,6935,78735.33,21720.06,11499.73,88955.66,2024-02-02
6936,6936,47882.07,7426.95,6911.83,48397.19,2012-03-02
6937,6937,23714.75,14226.97,5789.97,32151.75,2011-07-15
6938,6938,83009.62,11661.84,14003.96,80667.5,2012-10-26
6939,6939,80477.19,14660.86,8569.65,86568.4,2014-10-07
6940,6940,85264.16,13460.57,7875.92,90848.81,2012-04-08
6941,6941,36496.23,7195.98,7242.74,36449.47,2011-11-16
6942,6942,56527.04,28546.88,17160.69,67913.23,2021-01-22
6943,6943,47995.3,7540.7,8682.9,46853.1,2020-10-28
6944,6944,38700.56,14052.8,6362.3,46391.06,2013-07-05
6945,6945,52869.48,11227.49,8618.57,55478.4,2017-01-12
6946,6946,88547.54,15308.91,15822.01,88034.44,2018-06-26
6947,6947,83469.47,19752.6,16559.67,86662.4,2016-10-01
6948,6948,35586.88,14195.63,6438.49,43344.02,2011-10-19
6949,6949,77386.34,18559.48,15349.04,80596.78,2013-04-11
6950,6950,52464.71,6618.29,8744.43,50338.57,2016-10-10
6951,6951,74418.19,16722.11,11925.11,79215.19,2015-05-16
6952,6952,88708.41,15206.07,6247.86,97666.62,2024-06-21
6953,6953,80742.9,24074.86,13116.17,91701.59,2023-04-23
6954,6954,53002.96,28985.9,13004.34,68984.52,2024-11-18
6955,6955,56699.4,11630.6,6012.9,62317.1,2013-12-07
6956,6956,61015.76,26342.34,19494.03,67864.07,2021-12-11
6957,6957,92729.53,20162.9,18414.76,94477.67,2021-10-31
6958,6958,50121.28,9884.49,9552.81,50452.96,2015-06-20
6959,6959,64148.2,28658.32,5486.4,87320.12,2016-06-18
6960,6960,68017.61,15306.16,15767.22,67556.55,2013-04-03
6961,6961,61353.67,17261.92,6502.74,72112.85,2010-09-17
6962,6962,33151.82,11050.19,7317.65,36884.36,2018-05-11
6963,6963,52607.66,6459.26,5211.44,53855.48,2017-03-21
6964,6964,63939.29,10839.85,19902.78,54876.36,2024-05-01
6965,6965,80836.98,18997.5,5817.39,94017.09,2021-05-10
6966,6966,55767.83,5013.57,9664.43,51116.97,2023-07-31
6967,6967,21595.0,11110.44,7822.62,24882.82,2024-05-09
6968,6968,67854.04,23309.08,9875.16,81287.96,2021-05-31
6969,6969,49190.82,13266.56,9477.03,52980.35,2012-10-11
6970,6970,84960.0,18522.99,16548.57,86934.42,2015-07-02
6971,6971,38843.84,13326.34,6594.0,45576.18,2015-01-15
6972,6972,60334.65,27524.71,17317.05,70542.31,2014-11-01
6973,6973,63469.28,25129.17,13929.48,74668.97,2016-10-04
6974,6974,81907.96,23631.9,7082.78,98457.08,2013-02-17
6975,6975,34176.1,10082.26,7647.57,36610.79,2022-08-08
6976,6976,72497.72,20982.93,19612.62,73868.03,2022-12-03
6977,6977,75386.12,28586.54,15538.46,88434.2,2012-07-21
6978,6978,49382.56,6047.24,6309.46,49120.34,2018-07-11
6979,6979,69890.28,21606.85,13918.93,77578.2,2014-02-07
6980,6980,83804.86,10352.08,5083.33,89073.61,2011-05-21
6981,6981,29608.97,6378.57,9126.87,26860.67,2014-01-19
6982,6982,23479.91,12541.95,9944.39,26077.47,2024-10-08
6983,6983,93350.16,18647.45,14918.38,97079.23,2012-11-26
6984,6984,87019.6,16181.23,7338.92,95861.91,2016-10-22
6985,6985,49256.14,6977.34,6274.46,49959.02,2023-06-08
6986,6986,62324.18,10758.34,9288.49,63794.03,2011-03-13
6987,6987,82487.4,19276.38,19708.88,82054.9,2017-01-11
6988,6988,92970.65,16770.17,16333.78,93407.04,2017-02-10
6989,6989,30689.04,8449.17,7523.99,31614.22,2016-08-28
6990,6990,50080.04,13958.64,5595.37,58443.31,2017-02-28
6991,6991,55546.78,27567.48,19371.85,63742.41,2016-08-05
6992,6992,57999.28,13786.61,8007.13,63778.76,2024-08-07
6993,6993,73518.22,20031.06,16624.03,76925.25,2017-06-09
6994,6994,25907.89,5874.16,6939.23,24842.82,2011-06-12
6995,6995,77464.58,23823.5,13180.77,88107.31,2014-09-18
6996,6996,86804.97,16183.18,19961.8,83026.35,2021-06-14
6997,6997,49412.08,10667.56,5053.84,55025.8,2019-04-10
6998,6998,85842.06,15006.83,14713.17,86135.72,2020-10-12
6999,6999,65636.69,21101.88,8411.42,78327.15,2020-12-26
7000,7000,21635.08,14409.85,5248.22,30796.71,2020-04-25
7001,7001,88368.84,11625.59,6595.49,93398.94,2015-02-02
7002,7002,44407.8,13811.64,5210.89,53008.55,2021-08-09
7003,7003,59152.01,14958.83,5877.02,68233.82,2022-05-02
7004,7004,70630.07,24249.5,12190.16,82689.41,2012-02-28
7005,7005,25500.25,9360.0,8871.02,25989.23,2019-12-29
7006,7006,80003.08,20038.65,6334.76,93706.97,2022-05-02
7007,7007,66727.51,29054.25,14702.71,81079.05,2010-11-15
7008,7008,42984.92,12961.76,6108.22,49838.46,2021-09-29
7009,7009,83829.26,14738.3,18571.84,79995.72,2021-08-13
7010,7010,41360.89,7684.75,9904.91,39140.73,2024-09-29
7011,7011,44460.52,6971.41,5037.96,46393.97,2020-05-23
7012,7012,55881.37,10214.57,5029.47,61066.47,2016-02-27
7013,7013,21697.38,12282.34,9495.23,24484.49,2017-04-29
7014,7014,69286.22,11761.12,7178.5,73868.84,2024-01-07
7015,7015,28329.93,12353.53,6413.47,34269.99,2018-10-22
7016,7016,59617.43,26205.68,11460.22,74362.89,2015-06-23
7017,7017,80623.13,27784.57,14951.72,93455.98,2018-12-08
7018,7018,31263.96,11227.36,6564.24,35927.08,2018-05-16
7019,7019,57062.29,20865.69,12858.29,65069.69,2018-04-27
7020,7020,91390.7,15003.15,13419.61,92974.24,2024-02-18
7021,7021,59397.28,28778.33,12707.04,75468.57,2022-03-19
7022,7022,62608.04,13067.8,15225.61,60450.23,2020-03-08
7023,7023,46082.47,5873.91,5962.21,45994.17,2021-08-03
7024,7024,82571.52,18021.65,15830.31,84762.86,2016-07-11
7025,7025,83672.11,19386.06,14852.27,88205.9,2018-05-07
7026,7026,88758.15,10316.78,5300.4,93774.53,2019-07-24
7027,7027,90358.13,23827.29,17413.55,96771.87,2023-09-02
7028,7028,58849.34,19696.72,18089.79,60456.27,2024-06-25
7029,7029,25102.91,8922.68,5404.47,28621.12,2011-11-03
7030,7030,70572.02,12504.46,12588.99,70487.49,2013-01-23
7031,7031,42293.64,12383.72,6195.01,48482.35,2016-05-30
7032,7032,52952.58,14099.67,10856.92,56195.33,2012-09-25
7033,7033,58618.3,28665.69,14574.46,72709.53,2015-02-21
7034,7034,89086.3,16524.89,7940.96,97670.23,2011-01-17
7035,7035,53262.19,18340.28,6595.34,65007.13,2020-10-14
7036,7036,57717.16,28023.43,11620.74,74119.85,2012-09-29
7037,7037,78998.94,21426.21,11307.22,89117.93,2015-03-01
7038,7038,28725.03,14002.8,5694.13,37033.7,2017-02-01
7039,7039,65586.01,26313.66,6726.72,85172.95,2017-07-24
7040,7040,92608.39,10186.65,6058.22,96736.82,2010-02-10
7041,7041,56859.81,10196.18,5046.31,62009.68,2020-02-21
7042,7042,52373.64,21326.82,18086.43,55614.03,2017-11-01
7043,7043,34478.96,12808.25,9917.17,37370.04,2023-03-29
7044,7044,66321.42,23018.11,19220.82,70118.71,2016-08-31
7045,7045,94652.1,14232.15,11399.06,97485.19,2012-01-27
7046,7046,32803.08,14771.97,5773.08,41801.97,2018-08-23
7047,7047,42607.75,12247.28,5561.22,49293.81,2016-11-04
7048,7048,22599.31,9029.43,8042.33,23586.41,2017-06-15
7049,7049,55683.15,27486.35,12783.08,70386.42,2011-07-16
7050,7050,60199.62,28064.2,16956.0,71307.82,2010-08-21
7051,7051,86749.59,28004.45,19428.65,95325.39,2020-07-05
7052,7052,56288.33,14543.2,15901.41,54930.12,2010-11-15
7053,7053,88071.15,15471.96,15146.34,88396.77,2013-01-06
7054,7054,73951.54,22248.88,17157.86,79042.56,2013-12-09
7055,7055,38558.24,11621.51,9452.93,40726.82,2010-01-20
7056,7056,85939.97,12115.49,18345.39,79710.07,2024-09-05
7057,7057,59952.3,17122.26,6246.7,70827.86,2019-04-20
7058,7058,70974.15,19495.95,9308.17,81161.93,2021-05-10
7059,7059,52601.76,14339.81,7152.69,59788.88,2024-03-14
7060,7060,67150.22,18518.07,9362.94,76305.35,2015-12-12
7061,7061,20100.81,6359.32,8832.59,17627.54,2019-04-06
7062,7062,38786.94,8278.71,9496.97,37568.68,2016-03-27
7063,7063,54103.75,28859.89,12937.79,70025.85,2014-08-18
7064,7064,61798.99,16897.74,10919.06,67777.67,2016-07-10
7065,7065,81397.22,18997.6,18665.97,81728.85,2021-01-06
7066,7066,53425.88,18304.57,17117.1,54613.35,2022-08-13
7067,7067,64252.15,22978.89,10864.04,76367.0,2014-05-11
7068,7068,45441.31,5491.87,6402.78,44530.4,2016-12-01
7069,7069,93669.03,15953.15,16520.24,93101.94,2015-06-24
7070,7070,58626.26,12000.26,9033.89,61592.63,2013-03-01
7071,7071,78430.11,26580.81,13125.99,91884.93,2021-03-15
7072,7072,58985.82,13039.17,7547.7,64477.29,2016-03-11
7073,7073,59553.15,26636.0,13052.67,73136.48,2015-12-12
7074,7074,53373.72,14112.3,7861.27,59624.75,2013-06-18
7075,7075,76887.66,28049.1,10518.29,94418.47,2023-11-11
7076,7076,80636.37,26141.63,17738.78,89039.22,2018-06-02
7077,7077,39839.4,6741.86,7952.89,38628.37,2019-07-10
7078,7078,27272.48,11587.21,9324.17,29535.52,2015-04-07
7079,7079,45887.94,12151.56,7740.06,50299.44,2012-07-08
7080,7080,82128.07,27940.9,19875.65,90193.32,2014-07-29
7081,7081,82396.79,11335.84,11471.68,82260.95,2019-06-14
7082,7082,70671.24,24764.37,7563.28,87872.33,2022-12-27
7083,7083,32055.08,7443.95,8839.5,30659.53,2021-10-20
7084,7084,61274.55,15326.98,7676.23,68925.3,2023-04-17
7085,7085,52761.74,28094.36,19645.52,61210.58,2011-02-27
7086,7086,20187.62,11176.13,5078.23,26285.52,2021-11-19
7087,7087,51285.53,12984.8,7008.72,57261.61,2020-02-09
7088,7088,67095.31,19989.36,13910.86,73173.81,2010-12-07
7089,7089,91811.84,15138.77,9365.85,97584.76,2022-06-19
7090,7090,49432.59,12516.97,7922.95,54026.61,2024-02-29
7091,7091,43970.35,6666.69,6874.38,43762.66,2020-10-18
7092,7092,51790.78,27425.87,17822.82,61393.83,2013-04-15
7093,7093,39340.61,14731.83,8109.91,45962.53,2022-08-14
7094,7094,96082.63,15410.56,13872.64,97620.55,2023-01-28
7095,7095,23480.18,14697.84,6930.65,31247.37,2021-01-12
7096,7096,59889.97,26662.21,7021.76,79530.42,2018-03-29
7097,7097,77075.02,11630.25,10715.13,77990.14,2015-02-20
7098,7098,70258.25,27830.16,19583.9,78504.51,2016-04-09
7099,7099,76377.31,18566.47,18681.71,76262.07,2019-05-13
7100,7100,64104.05,25238.83,12725.1,76617.78,2014-12-23
7101,7101,41136.12,11053.23,7030.54,45158.81,2014-10-06
7102,7102,96292.93,18550.41,15478.12,99365.22,2017-12-06
7103,7103,87495.39,11715.66,9837.12,89373.93,2013-10-18
7104,7104,54477.27,12837.0,5961.96,61352.31,2011-11-09
7105,7105,56950.04,12461.19,10394.15,59017.08,2016-01-23
7106,7106,55525.5,18258.14,5725.94,68057.7,2021-12-27
7107,7107,79301.27,16816.09,14787.13,81330.23,2019-03-03
7108,7108,52792.47,28472.16,8900.77,72363.86,2018-05-17
7109,7109,81925.78,17683.86,12228.24,87381.4,2013-06-22
7110,7110,52841.71,14683.03,5080.16,62444.58,2023-09-28
7111,7111,40151.79,14600.94,6175.73,48577.0,2014-12-05
7112,7112,52229.37,10795.93,6660.41,56364.89,2022-06-27
7113,7113,79392.88,18658.24,16388.7,81662.42,2014-03-24
7114,7114,50817.26,14893.19,13556.24,52154.21,2023-12-30
7115,7115,71044.23,22466.46,15166.56,78344.13,2011-07-15
7116,7116,53747.93,14608.38,9809.66,58546.65,2021-11-07
7117,7117,99808.68,10314.85,16112.84,94010.69,2021-02-26
7118,7118,77799.8,11540.92,12415.2,76925.52,2016-09-03
7119,7119,49518.8,9135.64,7247.88,51406.56,2017-09-22
7120,7120,58696.84,15846.73,7780.46,66763.11,2014-03-08
7121,7121,77438.6,26562.76,7193.93,96807.43,2010-02-05
7122,7122,76846.35,28213.45,18460.19,86599.61,2013-03-01
7123,7123,72005.14,15462.35,7241.06,80226.43,2023-03-29
7124,7124,51688.76,26903.6,5842.84,72749.52,2023-05-16
7125,7125,55261.51,14904.95,8059.92,62106.54,2023-09-27
7126,7126,68611.81,14203.3,17197.99,65617.12,2020-05-29
7127,7127,54372.81,13988.8,5579.36,62782.25,2019-12-31
7128,7128,96366.18,20711.28,18950.91,98126.55,2015-12-16
7129,7129,55116.42,16505.03,18091.97,53529.48,2023-09-05
7130,7130,77314.76,14812.58,19058.76,73068.58,2015-06-13
7131,7131,84914.4,13993.28,17392.47,81515.21,2018-09-19
7132,7132,45287.38,14242.04,5088.19,54441.23,2018-09-09
7133,7133,50171.83,12219.77,5880.58,56511.02,2019-11-07
7134,7134,50165.35,10308.52,7451.62,53022.25,2022-07-31
7135,7135,76827.63,23650.73,6214.81,94263.55,2021-03-30
7136,7136,88836.53,16329.09,17174.74,87990.88,2015-07-01
7137,7137,27440.71,14721.52,7970.44,34191.79,2011-01-03
7138,7138,30105.38,7398.1,8892.51,28610.97,2014-01-28
7139,7139,45459.63,10574.36,6793.45,49240.54,2018-12-11
7140,7140,52804.29,10675.09,7708.02,55771.36,2011-12-23
7141,7141,40558.29,11147.74,8430.33,43275.7,2017-01-21
7142,7142,49824.37,13812.98,7987.02,55650.33,2014-01-21
7143,7143,75718.79,29662.31,5798.21,99582.89,2023-08-31
7144,7144,52890.09,11125.65,7416.82,56598.92,2023-11-28
7145,7145,53862.77,20501.34,7179.28,67184.83,2020-02-11
7146,7146,31557.16,5445.4,6124.29,30878.27,2010-12-26
7147,7147,75468.4,17242.41,7066.7,85644.11,2015-09-02
7148,7148,51554.53,24016.0,15916.06,59654.47,2015-05-16
7149,7149,61985.38,10727.38,13408.46,59304.3,2015-05-21
7150,7150,74586.49,12354.61,11282.38,75658.72,2019-01-18
7151,7151,68138.34,18716.26,19833.58,67021.02,2020-07-07
7152,7152,56262.3,17324.33,15525.36,58061.27,2021-04-25
7153,7153,53826.2,8606.12,9577.93,52854.39,2017-12-12
7154,7154,60755.04,12571.22,17607.52,55718.74,2023-04-17
7155,7155,47566.73,9249.84,6711.04,50105.53,2016-11-14
7156,7156,33391.42,12003.47,6064.19,39330.7,2018-09-26
7157,7157,86803.09,24085.11,13625.79,97262.41,2018-08-06
7158,7158,88950.28,17877.1,18590.55,88236.83,2015-09-29
7159,7159,50339.95,13008.84,5369.94,57978.85,2013-12-11
7160,7160,50692.01,12402.18,8038.78,55055.41,2024-02-09
7161,7161,91454.88,17649.26,9307.64,99796.5,2018-07-15
7162,7162,68830.12,18468.14,18054.62,69243.64,2017-01-02
7163,7163,93638.52,10405.83,5067.55,98976.8,2014-09-22
7164,7164,25427.39,6918.83,8969.98,23376.24,2011-09-24
7165,7165,62476.17,18049.85,17314.23,63211.79,2020-03-11
7166,7166,76074.0,25792.6,12936.02,88930.58,2021-12-10
7167,7167,70599.22,10705.87,12830.46,68474.63,2018-07-23
7168,7168,77474.23,18041.18,18295.47,77219.94,2019-08-11
7169,7169,82051.81,10671.56,10860.91,81862.46,2020-01-26
7170,7170,48064.45,9149.41,7787.25,49426.61,2017-06-07
7171,7171,42367.95,9391.55,8191.55,43567.95,2022-08-08
7172,7172,73991.56,17596.76,14391.5,77196.82,2013-05-11
7173,7173,67677.03,19978.09,11433.52,76221.6,2017-03-31
7174,7174,85449.13,27584.5,19212.73,93820.9,2019-12-05
7175,7175,39976.34,7012.88,7774.38,39214.84,2016-05-02
7176,7176,68417.38,25488.14,19437.44,74468.08,2015-11-22
7177,7177,47512.39,13362.43,9764.62,51110.2,2021-12-07
7178,7178,78165.78,26598.25,16772.33,87991.7,2016-05-16
7179,7179,85206.48,11744.84,16272.23,80679.09,2019-12-16
7180,7180,68331.71,17779.57,5567.62,80543.66,2012-09-10
7181,7181,66637.7,24476.04,14940.71,76173.03,2015-09-15
7182,7182,59988.27,27072.44,16846.39,70214.32,2019-01-12
7183,7183,28246.51,7980.96,6190.9,30036.57,2018-03-24
7184,7184,66284.45,18155.45,5069.8,79370.1,2011-11-10
7185,7185,61974.96,15301.95,16877.4,60399.51,2013-02-14
7186,7186,52311.61,25911.26,9871.26,68351.61,2021-03-13
7187,7187,59252.48,6240.72,5306.1,60187.1,2017-05-20
7188,7188,43395.96,12808.75,7315.06,48889.65,2015-08-23
7189,7189,36727.17,14756.59,7688.16,43795.6,2010-11-30
7190,7190,57374.11,5376.85,8959.49,53791.47,2010-10-05
7191,7191,71815.77,15564.76,7592.8,79787.73,2024-07-22
7192,7192,68749.8,21927.24,9840.46,80836.58,2020-05-09
7193,7193,63659.54,21281.2,16104.52,68836.22,2012-04-13
7194,7194,60124.21,13134.09,9806.34,63451.96,2015-08-08
7195,7195,46500.58,12656.84,7241.49,51915.93,2022-12-20
7196,7196,61933.7,20217.68,17669.02,64482.36,2023-10-03
7197,7197,63790.46,20667.75,17723.51,66734.7,2014-04-21
7198,7198,88115.85,12113.56,7498.26,92731.15,2014-01-31
7199,7199,55175.32,8867.19,9319.13,54723.38,2010-10-16
7200,7200,62390.4,28510.72,16189.97,74711.15,2020-07-20
7201,7201,84473.76,24260.56,15346.75,93387.57,2022-10-13
7202,7202,79161.68,13827.1,10266.4,82722.38,2019-04-21
7203,7203,67451.26,26042.61,6815.97,86677.9,2011-04-07
7204,7204,66306.44,22393.66,16339.62,72360.48,2011-07-12
7205,7205,90964.95,27292.41,19544.73,98712.63,2022-03-01
7206,7206,87911.43,25212.53,13646.27,99477.69,2018-07-15
7207,7207,86821.57,28941.1,16457.01,99305.66,2014-07-01
7208,7208,87476.17,13372.53,11299.45,89549.25,2014-09-12
7209,7209,56454.98,6714.36,7475.94,55693.4,2010-03-06
7210,7210,74491.95,12268.69,15671.43,71089.21,2016-12-12
7211,7211,38919.83,10502.26,5027.86,44394.23,2016-12-22
7212,7212,50812.47,11625.02,9976.21,52461.28,2015-01-03
7213,7213,82257.14,15930.25,10207.16,87980.23,2013-11-28
7214,7214,59306.4,24337.45,18147.92,65495.93,2018-06-18
7215,7215,90668.09,14275.61,10082.93,94860.77,2011-08-06
7216,7216,80757.97,27238.51,17074.23,90922.25,2021-11-18
7217,7217,93289.94,14697.89,19814.94,88172.89,2021-04-29
7218,7218,57550.89,16906.23,6400.4,68056.72,2019-04-03
7219,7219,31961.24,7655.74,8066.09,31550.89,2018-11-28
7220,7220,83524.15,27870.23,15025.85,96368.53,2019-11-28
7221,7221,28970.42,10588.43,7024.89,32533.96,2017-09-22
7222,7222,50597.32,19939.54,7902.07,62634.79,2017-04-10
7223,7223,67014.06,21767.67,7846.45,80935.28,2020-02-07
7224,7224,38777.71,14062.4,9389.09,43451.02,2013-12-05
7225,7225,88230.41,13952.57,5116.09,97066.89,2012-06-28
7226,7226,52285.25,11998.94,14844.95,49439.24,2016-07-25
7227,7227,78173.54,15349.46,18690.96,74832.04,2013-08-15
7228,7228,77325.98,11345.39,13960.15,74711.22,2010-09-06
7229,7229,57814.21,21717.64,16138.31,63393.54,2019-04-28
7230,7230,85863.62,23677.65,14786.71,94754.56,2020-06-16
7231,7231,72160.22,21055.67,11404.24,81811.65,2021-09-11
7232,7232,29456.82,5901.9,6954.65,28404.07,2024-07-18
7233,7233,70975.86,22290.79,13749.28,79517.37,2015-08-27
7234,7234,70470.99,17521.58,19281.56,68711.01,2016-05-16
7235,7235,91608.69,15539.6,17511.59,89636.7,2017-10-15
7236,7236,66230.8,21748.83,18206.75,69772.88,2012-07-08
7237,7237,52368.87,17197.35,19348.17,50218.05,2022-08-10
7238,7238,61334.54,19281.21,17191.83,63423.92,2013-07-03
7239,7239,65083.71,23643.05,12985.08,75741.68,2017-09-02
7240,7240,96241.75,10182.19,14008.69,92415.25,2014-10-16
7241,7241,84112.88,27224.64,16532.54,94804.98,2016-03-18
7242,7242,54366.52,15057.11,15077.99,54345.64,2018-07-12
7243,7243,98240.36,14832.28,16116.88,96955.76,2023-10-21
7244,7244,53033.16,8018.48,8226.1,52825.54,2011-09-22
7245,7245,62625.71,23951.3,10275.69,76301.32,2011-09-01
7246,7246,43278.77,8360.68,8118.26,43521.19,2010-01-08
7247,7247,80443.25,14679.41,17349.78,77772.88,2014-02-12
7248,7248,69338.31,19655.04,14904.57,74088.78,2012-12-04
7249,7249,67459.52,29457.89,19102.86,77814.55,2013-04-23
7250,7250,97276.68,16167.46,14375.2,99068.94,2023-10-29
7251,7251,59276.18,12938.7,11070.52,61144.36,2023-09-09
7252,7252,23327.63,10347.24,6673.15,27001.72,2014-05-25
7253,7253,44470.49,13353.82,7409.97,50414.34,2022-03-12
7254,7254,51523.75,13195.22,7328.68,57390.29,2019-07-05
7255,7255,93217.03,17960.02,14389.48,96787.57,2020-04-18
7256,7256,82413.83,19529.65,7967.45,93976.03,2011-07-18
7257,7257,73904.56,27062.81,16097.03,84870.34,2017-11-20
7258,7258,64680.23,18868.69,16505.78,67043.14,2011-05-14
7259,7259,23980.1,13637.49,9361.89,28255.7,2014-05-25
7260,7260,20961.0,10844.58,6531.88,25273.7,2018-04-19
7261,7261,59042.91,7580.24,9086.53,57536.62,2021-10-13
7262,7262,46914.78,13353.1,8006.66,52261.22,2012-04-06
7263,7263,50168.9,13383.62,6492.27,57060.25,2018-11-13
7264,7264,90453.22,21138.47,17871.76,93719.93,2024-09-29
7265,7265,46021.71,14170.48,7425.05,52767.14,2012-06-02
7266,7266,38575.27,12710.01,7440.32,43844.96,2013-08-17
7267,7267,76672.31,22586.05,7989.05,91269.31,2023-02-05
7268,7268,58150.18,9285.75,5101.7,62334.23,2015-11-23
7269,7269,85613.17,11985.2,18497.89,79100.48,2019-01-15
7270,7270,32869.86,13298.33,5950.05,40218.14,2016-09-23
7271,7271,51419.26,8256.91,8884.03,50792.14,2010-10-22
7272,7272,82694.6,16955.8,5723.23,93927.17,2018-02-24
7273,7273,85972.71,19072.26,16227.49,88817.48,2011-09-05
7274,7274,56651.96,25514.69,9251.3,72915.35,2020-09-09
7275,7275,40946.0,5110.67,6610.74,39445.93,2013-03-19
7276,7276,50210.48,22570.79,13522.1,59259.17,2016-05-03
7277,7277,61345.93,23329.82,15124.07,69551.68,2019-12-31
7278,7278,78842.63,12038.55,10009.38,80871.8,2017-06-28
7279,7279,23891.36,7491.39,7007.04,24375.71,2011-07-14
7280,7280,63697.77,28753.38,11875.81,80575.34,2016-02-06
7281,7281,62161.14,26287.34,5520.99,82927.49,2022-09-13
7282,7282,21690.7,7018.58,7405.38,21303.9,2019-08-07
7283,7283,54051.7,7912.06,8270.43,53693.33,2018-11-15
7284,7284,46069.75,12315.0,9659.72,48725.03,2022-02-13
7285,7285,56576.81,10803.32,7920.17,59459.96,2016-10-27
7286,7286,68493.73,13163.23,14145.23,67511.73,2016-12-29
7287,7287,52015.77,6347.78,9706.74,48656.81,2020-05-10
7288,7288,21560.43,11154.45,8390.42,24324.46,2019-12-20
7289,7289,54484.83,24118.43,12325.03,66278.23,2023-05-18
7290,7290,44277.96,8628.11,6825.99,46080.08,2019-04-23
7291,7291,50508.42,10963.58,19926.87,41545.13,2012-05-03
7292,7292,46410.09,11792.7,7248.76,50954.03,2024-11-13
7293,7293,29637.98,12430.51,9872.94,32195.55,2014-08-09
7294,7294,65703.65,13183.67,12806.67,66080.65,2010-01-23
7295,7295,81239.56,27667.65,13282.94,95624.27,2021-07-25
7296,7296,33454.81,13403.31,6601.84,40256.28,2012-03-04
7297,7297,40121.35,12225.68,8448.42,43898.61,2013-07-18
7298,7298,23049.81,10870.51,7054.4,26865.92,2024-02-07
7299,7299,64321.6,11063.96,11122.98,64262.58,2012-04-23
7300,7300,25643.55,10194.53,7172.37,28665.71,2016-12-09
7301,7301,50069.09,9605.07,7667.91,52006.25,2016-06-23
7302,7302,25947.37,11235.07,9211.13,27971.31,2023-11-02
7303,7303,60246.37,19124.84,11373.25,67997.96,2022-07-02
7304,7304,79588.35,16082.3,13984.98,81685.67,2013-09-25
7305,7305,52887.91,10313.0,7812.37,55388.54,2017-10-02
7306,7306,99283.81,11529.37,17196.27,93616.91,2019-03-04
7307,7307,64993.62,18356.54,19122.77,64227.39,2017-01-22
7308,7308,57079.55,19913.25,15455.25,61537.55,2020-08-28
7309,7309,30930.23,5338.26,6110.19,30158.3,2012-08-18
7310,7310,43276.83,7271.54,5223.17,45325.2,2016-07-21
7311,7311,66868.57,13282.14,18201.26,61949.45,2023-12-07
7312,7312,40117.12,12609.14,6198.99,46527.27,2021-01-15
7313,7313,55899.34,18980.62,13649.02,61230.94,2010-10-12
7314,7314,50876.46,10479.99,5993.53,55362.92,2018-11-18
7315,7315,86887.79,15128.51,15876.73,86139.57,2020-02-06
7316,7316,58159.26,10678.48,7190.42,61647.32,2023-09-20
7317,7317,69672.4,23853.22,5892.43,87633.19,2012-05-28
7318,7318,90218.64,14236.55,13629.43,90825.76,2023-06-18
7319,7319,52238.54,12432.95,9493.69,55177.8,2012-09-22
7320,7320,59388.98,28802.06,5312.46,82878.58,2019-01-08
7321,7321,35380.74,13629.28,8117.95,40892.07,2019-05-15
7322,7322,20352.58,11693.49,8217.33,23828.74,2014-01-12
7323,7323,51287.46,26500.86,15967.49,61820.83,2017-06-24
7324,7324,61266.38,25985.02,12104.13,75147.27,2024-03-09
7325,7325,40313.59,9035.49,9463.24,39885.84,2012-04-07
7326,7326,93133.6,11196.68,16273.88,88056.4,2024-06-03
7327,7327,46687.82,5657.22,7705.87,44639.17,2015-04-08
7328,7328,52047.39,10336.21,9412.91,52970.69,2014-02-16
7329,7329,77922.75,16847.46,14775.85,79994.36,2014-06-24
7330,7330,62036.14,28864.67,7468.61,83432.2,2023-02-02
7331,7331,69609.34,12577.69,17363.37,64823.66,2018-12-12
7332,7332,94572.17,12841.52,13526.23,93887.46,2012-07-06
7333,7333,37310.41,9936.46,9601.31,37645.56,2019-09-25
7334,7334,55634.26,10620.65,16301.5,49953.41,2024-11-10
7335,7335,51441.4,22127.01,19796.06,53772.35,2018-09-07
7336,7336,52366.18,7644.33,6404.34,53606.17,2022-03-18
7337,7337,94913.36,12649.46,12146.57,95416.25,2014-02-12
7338,7338,59672.33,12001.57,6253.02,65420.88,2017-12-13
7339,7339,87456.93,22687.6,17464.48,92680.05,2011-12-25
